CustomerID,Country,State,Retired,HasPartner,HasDependents,Education,Gender,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,Multilines,OnlineBackup,InternetServiceCategory,StreamingMovies,OnlineSecurity,DeviceProtection,StreamingTelevision,HasPhoneService,TechnicalSupport,Churn
Cust3909,India,Maharashtra,0,1,2,Graduation,Female,554.0,5-1-2012,33203.5,31-Jan-07,Yes,Two year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust3910,India,Maharashtra,0,1,2,Masters,Male,469.25,5-1-2012,23665.5,27-Dec-07,Yes,Month-to-month,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,Yes,1,No,No
Cust3911,India,Maharashtra,0,2,2,Masters,Male,250.75,5-1-2012,250.75,6-Dec-11,Yes,Month-to-month,Electronic check,Yes,No,DSL,No,No,No,No,1,No,No
Cust3912,India,Maharashtra,0,1,2,Highschool or below,Female,524.75,5-1-2012,12832.5,16-Dec-09,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,Yes,Yes,1,Yes,Yes
Cust3913,India,Maharashtra,1,2,2,Graduation,Female,152.0,5-1-2012,393.25,6-Nov-11,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,No,Yes,No,0,No,Yes
Cust3914,India,Maharashtra,0,1,2,Highschool or below,Male,556.5,5-1-2012,37836,5-Jul-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust3915,India,Maharashtra,0,1,1,ProfessionalQalification,Female,151.25,5-1-2012,1844.25,10-Jan-11,No,One year,Credit card (automatic),No phone service,No,DSL,No,No,No,No,0,Yes,No
Cust3916,India,Maharashtra,0,1,1,Highschool or below,Male,177.0,5-1-2012,5387.5,19-Jun-09,No,Month-to-month,Bank transfer (automatic),No phone service,No,DSL,No,Yes,No,No,0,Yes,Yes
Cust3917,India,Maharashtra,0,2,2,Masters,Male,321.5,5-1-2012,2229.75,9-Jun-11,No,Month-to-month,Bank transfer (automatic),No,No,DSL,No,No,Yes,Yes,1,Yes,No
Cust3918,India,Maharashtra,0,2,2,Highschool or below,Male,100.25,5-1-2012,100.25,6-Dec-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3919,India,Maharashtra,0,1,1,Highschool or below,Female,475.0,5-1-2012,27679,1-May-07,Yes,One year,Electronic check,No,Yes,Fiber optic,Yes,No,No,Yes,1,No,No
Cust3920,India,Maharashtra,0,1,2,Graduation,Female,568.25,5-1-2012,40913.75,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust3921,India,Maharashtra,0,2,2,Masters,Male,503.75,5-1-2012,6566.25,11-Dec-10,No,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,Yes,1,Yes,No
Cust3922,India,Maharashtra,0,1,2,Highschool or below,Female,273.5,5-1-2012,5893.75,16-Mar-10,Yes,Month-to-month,Mailed check,No,Yes,DSL,No,No,Yes,No,1,No,No
Cust3923,India,Maharashtra,0,1,2,ProfessionalQalification,Male,458.5,5-1-2012,17395.25,21-Nov-08,No,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,No,Yes,No,Yes,1,No,No
Cust3924,India,Maharashtra,0,1,1,ProfessionalQalification,Male,125.25,5-1-2012,4819.75,21-Nov-08,No,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3925,India,Maharashtra,0,2,2,Graduation,Female,291.0,5-1-2012,5226.25,14-Jun-10,No,One year,Electronic check,No,Yes,DSL,No,No,No,Yes,1,No,No
Cust3926,India,Maharashtra,1,2,2,ProfessionalQalification,Female,267.5,5-1-2012,17589.5,3-Sep-06,Yes,Two year,Bank transfer (automatic),No phone service,Yes,DSL,Yes,No,Yes,Yes,0,No,No
Cust3927,India,Maharashtra,0,2,2,Graduation,Male,488.25,5-1-2012,33439.25,7-Mar-06,No,One year,Credit card (automatic),Yes,No,Fiber optic,Yes,Yes,No,No,1,Yes,No
Cust3928,India,Maharashtra,0,1,2,Highschool or below,Female,431.0,5-1-2012,16695.25,23-Aug-08,Yes,One year,Bank transfer (automatic),No,Yes,Fiber optic,No,No,Yes,No,1,Yes,No
Cust3929,India,Maharashtra,0,1,2,ProfessionalQalification,Female,223.0,5-1-2012,402.75,6-Nov-11,Yes,Month-to-month,Credit card (automatic),No,No,DSL,No,No,No,No,1,No,Yes
Cust3930,India,Maharashtra,0,1,1,Highschool or below,Male,400.0,5-1-2012,400,6-Dec-11,No,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,No,1,No,Yes
Cust3931,India,Maharashtra,0,2,2,Masters,Male,100.0,5-1-2012,993,11-Mar-11,Yes,Month-to-month,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3932,India,Maharashtra,0,2,2,Graduation,Male,373.0,5-1-2012,18601.75,27-Dec-07,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,No,1,No,No
Cust3933,India,Maharashtra,0,2,2,Highschool or below,Female,98.75,5-1-2012,1486.5,12-Oct-10,No,Month-to-month,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,Yes
Cust3934,India,Maharashtra,0,2,2,Highschool or below,Male,98.0,5-1-2012,306.75,7-Oct-11,No,One year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3935,India,Maharashtra,1,1,2,Graduation,Female,498.5,5-1-2012,23736,25-Feb-08,No,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust3936,India,Maharashtra,0,2,2,Highschool or below,Female,396.25,5-1-2012,5558.25,11-Dec-10,Yes,Month-to-month,Electronic check,No,Yes,Fiber optic,No,No,Yes,No,1,No,Yes
Cust3937,India,Maharashtra,0,2,2,Graduation,Male,490.75,5-1-2012,6151.25,11-Dec-10,No,Month-to-month,Mailed check,Yes,No,Fiber optic,Yes,Yes,No,Yes,1,No,Yes
Cust3938,India,Maharashtra,0,2,2,ProfessionalQalification,Male,481.0,5-1-2012,15917,20-May-09,Yes,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,Yes,1,Yes,Yes
Cust3939,India,Maharashtra,0,1,2,Graduation,Male,456.25,5-1-2012,14820.25,20-Apr-09,No,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,Yes,1,No,No
Cust3940,India,Maharashtra,0,2,2,Masters,Male,274.25,5-1-2012,1852,9-Jun-11,No,Month-to-month,Mailed check,No,No,DSL,No,No,No,Yes,1,No,No
Cust3941,India,Maharashtra,0,1,1,Graduation,Female,271.0,5-1-2012,18119.75,5-Jul-06,No,Two year,Credit card (automatic),No phone service,Yes,DSL,No,Yes,Yes,Yes,0,Yes,No
Cust3942,?,Maharashtra,1,2,2,Graduation,Male,282.25,5-1-2012,19926.75,7-Mar-06,Yes,One year,Electronic check,No phone service,Yes,DSL,Yes,Yes,No,Yes,0,No,No
Cust3943,India,Maharashtra,0,2,2,Masters,Female,100.0,5-1-2012,546,9-Jul-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3944,India,Maharashtra,0,1,2,Masters,Male,300.75,5-1-2012,18766,2-Dec-06,Yes,Two year,Credit card (automatic),No,Yes,DSL,No,No,Yes,No,1,Yes,No
Cust3945,India,Maharashtra,0,2,2,Masters,Male,300.25,5-1-2012,20883.5,6-May-06,Yes,Two year,Bank transfer (automatic),No phone service,Yes,DSL,Yes,Yes,No,Yes,0,Yes,No
Cust3946,India,Maharashtra,1,2,2,Highschool or below,Male,392.5,5-1-2012,4371,9-Feb-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,No,1,No,No
Cust3947,India,Maharashtra,0,1,2,Graduation,Female,360.0,5-1-2012,21421,2-Dec-06,Yes,Two year,Credit card (automatic),No,Yes,DSL,No,Yes,Yes,Yes,1,No,No
Cust3948,India,Maharashtra,0,1,1,Highschool or below,Male,520.5,5-1-2012,33500.25,3-Sep-06,Yes,Two year,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust3949,India,Maharashtra,0,2,2,ProfessionalQalification,Female,227.0,5-1-2012,404.75,6-Nov-11,Yes,Month-to-month,Electronic check,No,No,DSL,No,No,No,No,1,No,No
Cust3950,India,Maharashtra,1,2,2,Graduation,Male,402.5,5-1-2012,10442.25,15-Jan-10,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,1,No,No
Cust3951,India,Maharashtra,0,2,2,Masters,Male,328.0,5-1-2012,11569,21-Dec-08,No,Two year,Bank transfer (automatic),No,Yes,DSL,No,Yes,Yes,No,1,Yes,No
Cust3952,India,Maharashtra,0,2,2,Graduation,Female,275.75,5-1-2012,3714.5,11-Dec-10,No,One year,Mailed check,No,No,DSL,No,Yes,No,No,1,Yes,No
Cust3953,India,Maharashtra,0,2,1,Highschool or below,Female,100.5,5-1-2012,3222.5,19-Feb-09,Yes,One year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3954,India,Maharashtra,0,1,2,Masters,Female,406.0,5-1-2012,24825.5,2-Nov-06,Yes,One year,Credit card (automatic),Yes,No,Fiber optic,No,No,No,No,1,Yes,No
Cust3955,India,Maharashtra,1,1,2,Graduation,Female,524.25,5-1-2012,31564.5,2-Dec-06,Yes,One year,Electronic check,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,1,No,No
Cust3956,India,Maharashtra,0,1,1,ProfessionalQalification,Female,96.0,5-1-2012,3514.5,20-Jan-09,No,Month-to-month,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3957,India,Maharashtra,1,2,2,Highschool or below,Female,225.0,5-1-2012,635.5,7-Oct-11,No,Month-to-month,Electronic check,No,No,DSL,No,No,No,No,1,No,Yes
Cust3958,India,Maharashtra,1,1,2,Highschool or below,Female,520.25,5-1-2012,5668.25,9-Feb-11,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,Yes,Yes,1,Yes,Yes
Cust3959,India,Maharashtra,0,2,2,Masters,Female,575.25,5-1-2012,24475.5,24-Jun-08,No,Two year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust3960,India,Maharashtra,0,2,2,Highschool or below,Male,396.75,5-1-2012,8651.75,16-Mar-10,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,1,No,Yes
Cust3961,India,Maharashtra,0,2,2,Graduation,Female,126.5,5-1-2012,584.75,7-Sep-11,Yes,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3962,India,Maharashtra,0,1,2,Masters,Female,122.25,5-1-2012,2414,15-May-10,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,No,No,No,0,No,Yes
Cust3963,India,Maharashtra,0,1,2,Graduation,Male,405.25,5-1-2012,23738.25,1-Jan-07,Yes,Two year,Mailed check,No,Yes,DSL,Yes,Yes,No,Yes,1,Yes,No
Cust3964,India,Maharashtra,0,2,2,ProfessionalQalification,Male,421.5,5-1-2012,7689.5,14-Jul-10,No,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,Yes,1,No,No
Cust3965,India,Maharashtra,1,2,2,Highschool or below,Female,228.5,5-1-2012,990,8-Aug-11,No,Month-to-month,Electronic check,No phone service,No,DSL,Yes,No,No,Yes,0,No,Yes
Cust3966,India,Maharashtra,1,2,2,ProfessionalQalification,Female,397.0,5-1-2012,1025.25,7-Oct-11,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,1,No,Yes
Cust3967,India,Maharashtra,0,2,2,ProfessionalQalification,Female,294.75,5-1-2012,3008,9-Feb-11,Yes,Month-to-month,Mailed check,Yes,No,DSL,Yes,No,No,No,1,No,No
Cust3968,India,Maharashtra,1,2,2,Masters,Male,351.75,5-1-2012,17273,27-Nov-07,Yes,Month-to-month,Bank transfer (automatic),Yes,Yes,DSL,No,Yes,No,Yes,1,No,No
Cust3969,India,Maharashtra,0,2,2,ProfessionalQalification,Male,97.5,5-1-2012,5252.5,29-Aug-07,No,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3970,India,Maharashtra,0,1,1,ProfessionalQalification,Male,427.25,5-1-2012,12549.75,19-Jul-09,No,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,Yes,1,No,No
Cust3971,India,Maharashtra,0,1,1,Graduation,Male,571.5,5-1-2012,40292.75,5-Feb-06,Yes,Two year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust3972,India,Maharashtra,0,2,2,Highschool or below,Female,445.75,5-1-2012,5287.75,10-Jan-11,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,1,No,No
Cust3973,India,Maharashtra,0,1,1,ProfessionalQalification,Female,128.0,5-1-2012,2573.75,14-Feb-10,Yes,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3974,India,Maharashtra,1,1,2,Highschool or below,Male,355.0,5-1-2012,25060.5,7-Mar-06,Yes,One year,Bank transfer (automatic),No,Yes,DSL,No,Yes,No,Yes,1,Yes,No
Cust3975,India,Maharashtra,1,1,2,Masters,Female,548.5,5-1-2012,39521.25,7-Mar-06,Yes,Two year,Bank transfer (automatic),No,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust3976,India,Maharashtra,0,1,1,ProfessionalQalification,Female,554.0,5-1-2012,34204.75,2-Dec-06,Yes,One year,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust3977,India,Maharashtra,0,1,1,Highschool or below,Female,398.25,5-1-2012,19351.5,26-Jan-08,No,Two year,Electronic check,Yes,Yes,DSL,Yes,No,No,Yes,1,Yes,No
Cust3978,India,Maharashtra,0,1,2,Masters,Female,377.5,5-1-2012,11623.5,20-May-09,Yes,Month-to-month,Bank transfer (automatic),No,No,Fiber optic,No,Yes,No,No,1,No,No
Cust3979,India,Maharashtra,0,2,2,Masters,Male,97.5,5-1-2012,2581.5,16-Dec-09,Yes,One year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3980,India,Maharashtra,0,1,1,Masters,Female,578.0,5-1-2012,41102,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust3981,India,Maharashtra,0,2,2,Highschool or below,Female,104.5,5-1-2012,104.5,6-Dec-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,Yes
Cust3982,India,Maharashtra,1,2,2,Masters,Female,472.25,5-1-2012,7556,12-Sep-10,Yes,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,Yes,1,Yes,Yes
Cust3983,India,Maharashtra,0,2,2,Highschool or below,Female,373.75,5-1-2012,3998.25,11-Mar-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,1,No,Yes
Cust3984,India,Maharashtra,0,1,1,Masters,Female,422.25,5-1-2012,29243,6-May-06,No,One year,Bank transfer (automatic),Yes,No,Fiber optic,No,Yes,Yes,No,1,No,No
Cust3985,India,Maharashtra,0,2,2,Masters,Male,103.75,5-1-2012,221,6-Nov-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust3986,India,Maharashtra,0,2,1,Highschool or below,Female,520.75,5-1-2012,6495.5,11-Dec-10,Yes,One year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust3987,India,Maharashtra,0,2,2,Masters,Female,376.75,5-1-2012,5129.75,11-Nov-10,No,Month-to-month,Electronic check,No,No,Fiber optic,No,No,Yes,No,1,No,Yes
Cust3988,India,Maharashtra,0,2,2,Highschool or below,Male,126.5,5-1-2012,3381.75,16-Dec-09,No,One year,Bank transfer (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,Yes
Cust3989,India,Maharashtra,1,2,2,Masters,Male,396.75,5-1-2012,16720.5,24-Jul-08,Yes,Month-to-month,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,No,1,No,No
Cust3990,India,Maharashtra,0,2,1,Graduation,Male,98.75,5-1-2012,98.75,6-Dec-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,Yes
Cust3991,India,Maharashtra,0,2,2,Masters,Male,472.5,5-1-2012,13297,17-Sep-09,Yes,Month-to-month,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,No,No,1,No,Yes
Cust3992,India,Maharashtra,0,2,2,Graduation,Male,449.25,5-1-2012,10825.25,15-Jan-10,Yes,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No,Yes,Yes,1,No,Yes
Cust3993,India,Maharashtra,0,2,2,Masters,Female,423.5,5-1-2012,30925.75,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,No,Fiber optic,No,Yes,No,No,1,Yes,No
Cust3994,India,Maharashtra,0,2,2,Masters,Male,528.5,5-1-2012,14897.5,17-Sep-09,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust3995,India,Maharashtra,0,2,2,ProfessionalQalification,Male,434.0,5-1-2012,3101.75,9-Jun-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,1,No,Yes
Cust3996,India,Maharashtra,0,1,2,Masters,Male,575.75,5-1-2012,41747.25,5-Feb-06,No,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust3997,India,Maharashtra,0,2,2,ProfessionalQalification,Female,429.75,5-1-2012,6078.25,11-Dec-10,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,1,No,No
Cust3998,India,Maharashtra,0,2,2,ProfessionalQalification,Female,291.75,5-1-2012,21071.25,6-Apr-06,Yes,Two year,Bank transfer (automatic),No phone service,No,DSL,Yes,Yes,Yes,Yes,0,Yes,No
Cust3999,India,Maharashtra,0,1,2,Graduation,Female,122.0,5-1-2012,8627,7-Mar-06,Yes,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4000,India,Maharashtra,0,2,2,Highschool or below,Male,586.0,5-1-2012,40179.75,5-Jun-06,Yes,One year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust4001,India,Maharashtra,1,2,2,Graduation,Female,182.25,5-1-2012,182.25,6-Dec-11,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,No,No,Yes,0,No,Yes
Cust4002,India,Maharashtra,0,2,2,Graduation,Male,324.25,5-1-2012,10054.75,20-May-09,Yes,One year,Bank transfer (automatic),No,No,DSL,Yes,No,No,Yes,1,No,No
Cust4003,India,Maharashtra,1,2,2,Highschool or below,Female,475.0,5-1-2012,5601.5,9-Feb-11,Yes,Month-to-month,Electronic check,No,Yes,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust4004,India,Maharashtra,0,2,2,Graduation,Female,423.0,5-1-2012,5576,11-Dec-10,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,1,No,Yes
Cust4005,India,Maharashtra,0,2,2,Graduation,Female,470.5,5-1-2012,25304.5,30-Jul-07,Yes,One year,Credit card (automatic),No,No,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust4006,India,Maharashtra,0,2,2,Masters,Male,224.5,5-1-2012,224.5,6-Dec-11,Yes,Month-to-month,Mailed check,No,No,DSL,No,No,No,No,1,No,No
Cust4007,India,Maharashtra,1,1,2,ProfessionalQalification,Male,482.5,5-1-2012,17180.5,20-Jan-09,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust4008,India,Maharashtra,0,2,2,ProfessionalQalification,Female,105.5,5-1-2012,4685.5,26-Mar-08,Yes,Two year,Electronic check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4009,India,Maharashtra,1,1,2,Graduation,Male,505.0,5-1-2012,21942,24-Jun-08,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust4010,India,Maharashtra,0,1,1,Highschool or below,Female,128.25,5-1-2012,6940,30-Jun-07,Yes,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4011,India,Maharashtra,0,1,2,ProfessionalQalification,Male,345.0,5-1-2012,12208.5,19-Feb-09,Yes,One year,Electronic check,Yes,Yes,DSL,No,No,No,Yes,1,Yes,No
Cust4012,India,Maharashtra,0,1,1,Graduation,Female,102.0,5-1-2012,2393.75,14-Feb-10,No,Two year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4013,India,Maharashtra,1,1,2,Highschool or below,Male,548.75,5-1-2012,39662.5,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust4014,India,Maharashtra,0,1,1,Highschool or below,Male,131.5,5-1-2012,8444.5,5-Jul-06,No,Two year,Mailed check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4015,India,Maharashtra,0,1,1,Masters,Female,221.75,5-1-2012,221.75,6-Dec-11,Yes,Month-to-month,Bank transfer (automatic),No,No,DSL,No,No,No,No,1,No,Yes
Cust4016,India,Maharashtra,0,2,2,Graduation,Female,297.5,5-1-2012,2650.25,10-Apr-11,Yes,Month-to-month,Bank transfer (automatic),No,No,DSL,No,No,No,Yes,1,Yes,No
Cust4017,India,Maharashtra,0,2,2,Graduation,Female,371.5,5-1-2012,371.5,6-Dec-11,Yes,Month-to-month,Credit card (automatic),No,Yes,Fiber optic,No,No,No,No,1,No,Yes
Cust4018,India,Maharashtra,0,2,2,Highschool or below,Female,352.0,5-1-2012,1405,7-Sep-11,No,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,1,No,Yes
Cust4019,India,Maharashtra,1,2,2,Highschool or below,Female,351.0,5-1-2012,579.75,6-Nov-11,Yes,Month-to-month,Bank transfer (automatic),No,No,Fiber optic,No,No,No,No,1,No,Yes
Cust4020,India,Maharashtra,0,1,1,Masters,Female,306.5,5-1-2012,16734,31-May-07,Yes,Two year,Credit card (automatic),No,Yes,DSL,No,Yes,Yes,No,1,No,No
Cust4021,India,Maharashtra,0,2,2,Masters,Male,372.0,5-1-2012,1147.75,7-Oct-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,1,No,Yes
Cust4022,India,Maharashtra,0,1,2,Graduation,Female,530.5,5-1-2012,28848.75,29-Aug-07,Yes,One year,Bank transfer (automatic),No,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,No,Yes
Cust4023,India,Maharashtra,1,2,2,Masters,Female,550.5,5-1-2012,38733.5,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,No,Yes,1,Yes,No
Cust4024,India,Maharashtra,0,2,2,ProfessionalQalification,Female,123.5,5-1-2012,2329.25,14-Jun-10,No,Month-to-month,Bank transfer (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4025,India,Maharashtra,1,1,1,Graduation,Female,450.75,5-1-2012,33582.25,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust4026,India,Maharashtra,1,1,2,Graduation,Female,527.75,5-1-2012,35976.75,6-Apr-06,Yes,One year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,No,Yes,1,Yes,No
Cust4027,India,Maharashtra,0,1,1,Masters,Female,269.0,5-1-2012,19762.25,5-Feb-06,Yes,Two year,Credit card (automatic),No phone service,No,DSL,Yes,Yes,Yes,Yes,0,No,No
Cust4028,India,Maharashtra,0,1,1,Masters,Male,104.0,5-1-2012,7059.5,5-Jul-06,Yes,Two year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4029,India,Maharashtra,0,1,1,Highschool or below,Female,424.0,5-1-2012,27991.5,5-Jul-06,No,One year,Bank transfer (automatic),No,Yes,Fiber optic,No,Yes,Yes,No,1,No,No
Cust4030,India,Maharashtra,0,2,2,Graduation,Female,243.0,5-1-2012,243,6-Dec-11,Yes,Month-to-month,Electronic check,No,Yes,DSL,No,No,No,No,1,No,No
Cust4031,India,Maharashtra,1,2,2,ProfessionalQalification,Female,518.75,5-1-2012,20942,22-Sep-08,Yes,One year,Credit card (automatic),Yes,No,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust4032,India,Maharashtra,0,2,2,Highschool or below,Male,100.25,5-1-2012,100.25,6-Dec-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4033,India,Maharashtra,0,2,2,Graduation,Male,427.25,5-1-2012,22586.25,29-Aug-07,No,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,Yes,1,No,Yes
Cust4034,India,Maharashtra,1,2,2,Masters,Female,360.5,5-1-2012,360.5,6-Dec-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,1,No,No
Cust4035,India,Maharashtra,0,2,2,Masters,Male,446.25,5-1-2012,23262,28-Sep-07,Yes,Two year,Mailed check,Yes,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust4036,India,Maharashtra,0,1,1,Highschool or below,Female,571.0,5-1-2012,38619.5,6-Apr-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,Yes
Cust4037,India,Maharashtra,0,2,2,Masters,Male,428.75,5-1-2012,10732.5,16-Nov-09,Yes,Month-to-month,Electronic check,No,Yes,Fiber optic,No,No,No,Yes,1,No,No
Cust4038,India,Maharashtra,0,1,1,Graduation,Female,444.5,5-1-2012,24840,31-May-07,No,One year,Bank transfer (automatic),No,No,Fiber optic,Yes,No,No,Yes,1,No,No
Cust4039,India,Maharashtra,0,1,1,ProfessionalQalification,Female,148.0,5-1-2012,1732.25,9-Feb-11,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,Yes,No,No,0,No,No
Cust4040,India,Maharashtra,0,2,2,Highschool or below,Male,376.5,5-1-2012,7853.5,15-Apr-10,No,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No,No,No,1,No,No
Cust4041,India,Maharashtra,0,1,2,Graduation,Male,453.75,5-1-2012,453.75,6-Dec-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust4042,India,Maharashtra,0,2,2,Highschool or below,Male,256.75,5-1-2012,1311.5,8-Aug-11,Yes,Month-to-month,Electronic check,No,Yes,DSL,No,No,No,No,1,No,No
